639	3.9596e-03	---
640	4.0040e-03	---
641	3.9607e-03	---
642	3.8811e-03	---
643	3.8540e-03	---
644	3.8762e-03	---
645	3.8846e-03	---
646	3.8505e-03	---
647	3.8007e-03	---
648	3.7725e-03	---
649	3.7716e-03	---
650	3.7709e-03	---
651	3.7592e-03	---
652	3.7298e-03	---
653	3.6999e-03	---
654	3.6771e-03	---
655	3.6614e-03	---
656	3.6523e-03	---
657	3.6484e-03	---
658	3.6484e-03	---
659	3.6499e-03	---
660	3.6614e-03	---
661	3.6803e-03	---
662	3.6835e-03	---
663	3.6711e-03	---
664	3.6202e-03	---
665	3.5530e-03	---
666	3.4952e-03	---
667	3.4624e-03	---
668	3.4506e-03	---
669	3.4561e-03	---
670	3.4957e-03	---
671	3.5957e-03	---
672	3.7719e-03	---
673	3.7937e-03	---
674	3.5433e-03	---
675	3.3588e-03	---
676	3.4485e-03	---
677	3.6017e-03	---
678	3.5244e-03	---
679	3.3431e-03	---
680	3.2750e-03	---
681	3.3398e-03	---
682	3.4594e-03	---
683	3.4208e-03	---
684	3.3040e-03	---
685	3.2131e-03	---
686	3.2266e-03	---
687	3.2881e-03	---
688	3.3175e-03	---
689	3.2250e-03	---
690	3.1651e-03	---
691	3.1446e-03	---
692	3.1089e-03	---
693	3.1081e-03	---
694	3.1166e-03	---
695	3.1099e-03	---
696	3.1468e-03	---
697	3.2011e-03	---
698	3.1739e-03	---
699	3.1497e-03	---
700	3.1294e-03	3.4926e-03
701	3.0682e-03	---
702	3.0396e-03	---
703	3.0204e-03	---
704	2.9977e-03	---
705	2.9971e-03	---
706	3.0027e-03	---
707	3.0049e-03	---
708	3.0620e-03	---
709	3.2141e-03	---
710	3.3393e-03	---
711	3.3617e-03	---
712	3.1504e-03	---
713	2.9723e-03	---
714	3.0459e-03	---
715	3.1459e-03	---
716	3.0987e-03	---
717	3.0183e-03	---
718	2.9644e-03	---
719	2.9950e-03	---
720	3.0558e-03	---
721	3.0680e-03	---
722	3.0123e-03	---
723	2.9659e-03	---
724	2.9299e-03	---
725	2.9704e-03	---
726	2.9870e-03	---
727	3.0181e-03	---
728	3.0988e-03	---
729	3.0470e-03	---
730	3.0102e-03	---
731	2.9618e-03	---
732	2.9142e-03	---
733	2.9409e-03	---
734	2.9654e-03	---
735	2.9700e-03	---
736	2.9513e-03	---
737	2.9171e-03	---
738	2.9045e-03	---
739	2.9122e-03	---
740	2.9219e-03	---
741	2.9377e-03	---
742	2.9450e-03	---
743	2.9275e-03	---
744	2.9266e-03	---
745	2.9000e-03	---
746	2.8924e-03	---
747	2.8904e-03	---
748	2.8909e-03	---
749	2.9076e-03	---
750	2.9275e-03	---
751	2.9845e-03	---
752	2.9991e-03	---
753	3.0348e-03	---
754	2.9335e-03	---
755	2.8945e-03	---
756	2.9226e-03	---
757	2.9423e-03	---
758	2.9431e-03	---
759	2.9068e-03	---
760	2.8894e-03	---
761	2.8765e-03	---
762	2.8851e-03	---
