,x,y,z
381,0.14010675239550321,0.0168591791549551,0.03566555800913129
382,0.14364035148414697,0.018448556878586136,0.03277015658001431
383,0.14737406659997657,0.020027844883309588,0.029611107614103925
384,0.15130451954366791,0.021596583466036684,0.02619183320284128
385,0.15542979766039744,0.023154328037564894,0.022515804764473485
386,0.15974641096942455,0.024700652869709946,0.01858653943567636
387,0.16424790563156996,0.026235122400826257,0.01440759868615404
388,0.16892941539922976,0.027757288194855238,0.00998259141394652
389,0.17378475976240648,0.029266692239543597,0.005315174368174121
390,0.17880620312861484,0.030762845473922464,0.0004090531348133338
391,0.18398758653305275,0.032245242725769625,-0.0047320107689872255
392,0.18932435148683566,0.03371336790977628,-0.010104198786290814
393,0.19481325490230814,0.03516670994694955,-0.01570363669483014
394,0.20045002965884753,0.036604773622268924,-0.02152639663553408
395,0.2062302349748851,0.03802706621874658,-0.027568498327241894
396,0.21215020807329832,0.0394331029908547,-0.033825910217655304
397,0.21820541076037414,0.04082240632789281,-0.04029455101308328
398,0.22439086348644202,0.04219450073260904,-0.046970291310066595
